graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
G?BDJ{,8,11,5,4.999999993869179,-6.130821184058277e-09,True,5,0.001869060011813417,solved,4.332090242087361e-13
G?BDKw,8,9,5,4.999999996514065,-3.4859350961369273e-09,True,5,0.0020027830032631755,solved,3.680915495105873e-11
G?BDK{,8,10,5,4.999999992580122,-7.419878045311634e-09,True,5,0.0018951829988509417,solved,2.549817156194504e-10
G?BDLw,8,10,5,4.999999996944661,-3.055339092838949e-09,True,5,0.0020509279856923968,solved,1.3965323950048337e-10
G?BDMo,8,9,5,5.000000001609739,1.6097390087566055e-09,True,5,0.0019986300030723214,solved,2.2909912383048027e-10
G?BDMw,8,10,5,5.000000000009289,9.28856991322391e-12,True,5,0.0019486669916659594,solved,2.6754189574216325e-10
G?BDM{,8,11,5,5.000000012696687,1.269668725711881e-08,True,5,0.001988467003684491,solved,9.614257479949315e-10
G?BDNo,8,10,5,4.999999987817418,-1.2182582054265367e-08,False,5,0.0021176970039959997,solved,1.1625145290850014e-12
G?BDNw,8,11,5,5.000000007535939,7.535938983949109e-09,True,5,0.0021867309988010675,solved,5.49080873221349e-10
G?BDN{,8,12,5,4.999999993436806,-6.563194432374075e-09,True,5,0.0017556639795657247,solved,4.705125178361413e-13
G?BD`W,8,8,5,4.999999993314877,-6.685122677652089e-09,False,5,0.0020010869775433093,solved,5.805731699146072e-10
G?BD`w,8,9,5,5.000000017600786,1.7600785717775125e-08,False,5,0.0019037559977732599,solved,9.35554943142116e-10
G?BD`{,8,10,5,5.000000020441749,2.0441748738164733e-08,True,5,0.00194430400733836,solved,2.5455380209363756e-09
G?BDaW,8,8,5,4.999999990915536,-9.084463847841562e-09,True,5,0.001981534995138645,solved,4.738431869100168e-13
G?BDbO,8,8,5,4.999999991879338,-8.120662364774489e-09,True,5,0.0020274260023143142,solved,5.682121440031551e-13
G?BDbS,8,9,5,5.000000037406129,3.740612886105055e-08,False,5,0.0020002630189992487,solved,2.998008012316838e-09
G?BDbW,8,9,5,5.000000021491161,2.149116085092828e-08,False,5,0.0020156129903625697,solved,1.2127284603127557e-09
G?BDb[,8,10,5,4.99999999815277,-1.8472299245786417e-09,True,5,0.002036709018284455,solved,1.8143785053751172e-10
G?BDbo,8,9,5,5.000000001146024,1.1460237203664292e-09,True,5,0.001697126979706809,solved,3.681370955480175e-10
G?BDbs,8,10,5,4.9999999862445925,-1.3755407479720816e-08,False,5,0.0012407210015226156,solved,1.0703660180411134e-12
G?BDbw,8,10,5,4.999999997056798,-2.9432021264597097e-09,False,5,0.0012136060104239732,solved,2.1668186221424208e-10
G?BDb{,8,11,5,5.000000008128646,8.128646200589174e-09,True,5,0.0012937860155943781,solved,4.788302700571984e-10
G?BDdS,8,9,5,5.0000000005095036,5.095035504609768e-10,True,5,0.0011819640058092773,solved,2.4066223429260616e-10
G?BDdW,8,9,5,5.000000006469284,6.469283775345502e-09,True,5,0.0013802709872834384,solved,3.8988365423255506e-10
G?BDd[,8,10,5,5.000000028734432,2.8734431722909903e-08,True,5,0.0012819659896194935,solved,1.897219017114119e-09
G?BDdo,8,9,5,5.000000022843021,2.2843020808238634e-08,True,5,0.0012448089837562293,solved,1.6099077071189312e-09
G?BDds,8,10,5,4.999999989042335,-1.0957664997590655e-08,True,5,0.0012847569887526333,solved,8.677503160470224e-13
G?BDdw,8,10,5,5.000000010126113,1.012611328121693e-08,True,5,0.0011977120011579245,solved,1.0471368095969672e-09
G?BDd{,8,11,5,5.000000016315215,1.631521495681909e-08,True,5,0.001209369016578421,solved,1.0678941638544706e-09
G?BDeS,8,9,5,5.000000006238458,6.238457750384896e-09,True,5,0.0011784870002884418,solved,3.653137077029058e-10
G?BDeW,8,9,5,5.000000004184185,4.184185442568378e-09,True,5,0.001217135024489835,solved,3.0323524968449973e-10
G?BDe[,8,10,5,4.999999997049307,-2.9506930232514605e-09,True,5,0.0011984309821855277,solved,2.6448267509437973e-10
G?BDfO,8,9,5,5.000000014531415,1.4531415182261753e-08,True,5,0.0013064960076007992,solved,8.796966077873459e-10
G?BDfS,8,10,5,5.000000021036374,2.103637442019135e-08,True,5,0.0013218100066296756,solved,2.777732063189503e-09
G?BDfW,8,10,5,4.999999996429161,-3.5708387358113214e-09,True,5,0.001257754018297419,solved,7.222367067067305e-10
G?BDf[,8,11,5,5.000000001647849,1.6478489683890984e-09,True,5,0.0012809030013158917,solved,5.558849882568132e-10
G?BDfo,8,10,5,4.99999999495793,-5.042069872729371e-09,True,5,0.0011996679822914302,solved,2.637889906509372e-13
G?BDfs,8,11,5,5.000000036312668,3.631266842774039e-08,True,5,0.001192857016576454,solved,1.781436212846527e-09
G?BDfw,8,11,5,5.00000002880872,2.880871985411204e-08,True,5,0.0012383019784465432,solved,2.3933523228754905e-09
G?BDf{,8,12,5,4.999999998548049,-1.4519505597831994e-09,True,5,0.0012132530100643635,solved,8.185990782752683e-10
G?BDj[,8,11,5,4.999999994039691,-5.960308691044247e-09,True,5,0.001285033009480685,solved,3.952541602771737e-12
G?BDjo,8,10,5,4.999999982662366,-1.7337634439229532e-08,False,5,0.0012206560058984905,solved,1.2563283746658271e-12
G?BDjs,8,11,5,5.000000014640203,1.4640202827820303e-08,True,5,0.0011849830043502152,solved,7.2119594578478e-10
G?BDjw,8,11,5,4.999999997640013,-2.35998687259098e-09,True,5,0.0011876009812112898,solved,3.094885176200485e-10
G?BDj{,8,12,5,5.000000030657023,3.065702269822168e-08,True,5,0.0012298689980525523,solved,2.188270788465827e-09
G?BDl[,8,11,5,5.000000010304285,1.0304285424922455e-08,True,5,0.0011891569884028286,solved,5.647211029761878e-10
G?BDlo,8,10,5,4.999999995009721,-4.990279300898237e-09,True,5,0.0011982359865214676,solved,1.4071031146852112e-10
G?BDls,8,11,5,5.000000043149633,4.3149633199845994e-08,True,5,0.0011961789859924465,solved,3.0047058630388058e-09
G?BDlw,8,11,5,5.0000000391067765,3.910677648377714e-08,True,5,0.0012574940046761185,solved,2.243683928928806e-09
G?BDl{,8,12,5,5.000000015586349,1.5586349100260577e-08,True,5,0.0011804339883383363,solved,1.0304440500118562e-09
G?BDm[,8,11,5,4.999999991214034,-8.785965732727163e-09,True,5,0.0012556609872262925,solved,5.21249710061511e-13
G?BDnO,8,10,5,4.999999988913053,-1.1086947360183785e-08,False,5,0.0012920199951622635,solved,9.771072839726003e-13
G?BDnS,8,11,5,5.000000006044656,6.044656331027909e-09,True,5,0.0012444610183592886,solved,4.318781528724735e-10
G?BDnW,8,11,5,4.999999990794484,-9.205516349197751e-09,True,5,0.0012844050070270896,solved,1.572367564735884e-10
G?BDn[,8,12,5,5.000000013373084,1.337308397353354e-08,True,5,0.0012874130043201149,solved,1.1937060904272654e-09
G?BDno,8,11,5,4.999999994893397,-5.106603140347943e-09,False,5,0.0013116630143485963,solved,1.0641155530996978e-10
G?BDns,8,12,5,4.999999998091353,-1.9086465741224856e-09,True,5,0.001262606994714588,solved,5.403498556418913e-10
G?BDnw,8,12,5,5.000000015657849,1.5657849239403276e-08,True,5,0.0013010349939577281,solved,1.3682641110080332e-09
G?BDn{,8,13,5,5.00000000121131,1.2113101632849066e-09,True,5,0.0009635220048949122,solved,1.5105058624370005e-10
G?BDro,8,10,5,5.000000024485465,2.4485465210943858e-08,True,5,0.0011123240110464394,solved,1.7087425409024193e-09
G?BDrs,8,11,5,4.99999999881921,-1.1807896882487512e-09,False,5,0.0010936979961115867,solved,5.248787521138169e-10
G?BDrw,8,11,5,4.999999998971637,-1.0283631723950748e-09,False,5,0.0011956669914070517,solved,2.6707245465203657e-10
G?BDr{,8,12,5,5.000000007677504,7.677503965908272e-09,True,5,0.0011256020225118846,solved,7.854070542569877e-10
G?BDto,8,10,5,5.0000000457004825,4.570048250940317e-08,True,5,0.001568334992043674,solved,3.204485946134562e-09
G?BDts,8,11,5,4.9999999867369205,-1.326307952354e-08,True,5,0.0012950750242453068,solved,6.689643700299314e-10
G?BDtw,8,11,5,5.000000008288055,8.288054687000113e-09,True,5,0.0011675160203594714,solved,5.539703972350056e-10
G?BDt{,8,12,5,5.000000015333955,1.5333955438734392e-08,True,5,0.0011105179728474468,solved,1.7969008120989565e-09
G?BDvG,8,10,5,4.999999985492013,-1.4507986811906903e-08,True,5,0.0013505489914678037,solved,1.2014487141580093e-10
G?BDvK,8,11,5,5.00000002516802,2.5168019668342367e-08,True,5,0.0012858360132668167,solved,1.6007341926318056e-09
G?BDv_,8,10,5,5.000000063305277,6.33052765763864e-08,True,5,0.0011018110089935362,solved,5.8276373183640824e-09
G?BDvc,8,11,5,4.999999989767585,-1.023241491537874e-08,True,5,0.0012612180144060403,solved,1.1554091017274004e-12
G?BDvg,8,11,5,5.000000001765676,1.7656756057249368e-09,True,5,0.0014699859893880785,solved,1.3157591297353344e-10
G?BDvk,8,12,5,5.000000021036511,2.1036511199667984e-08,True,5,0.001302074990235269,solved,1.366526775784358e-09
G?BDvo,8,11,5,5.0000000000628795,6.287947940109007e-11,True,5,0.0010951909935101867,solved,2.893743161035499e-10
G?BDvs,8,12,5,5.000000003560799,3.560798766955031e-09,True,5,0.0010627449955791235,solved,5.646623322152325e-10
G?BDvw,8,12,5,5.00000003495181,3.4951810334860056e-08,True,5,0.0011102689895778894,solved,2.325643750326589e-09
G?BDv{,8,13,5,5.000000006859897,6.85989665072384e-09,True,5,0.0008859270019456744,solved,5.951703530422087e-10
G?BDzw,8,12,5,5.000000001152797,1.1527969689950623e-09,True,5,0.001116848026867956,solved,2.687666628429556e-10
G?BDz{,8,13,5,5.000000010984735,1.0984734899466275e-08,True,5,0.0011240390012972057,solved,1.1673679263802071e-09
G?BD|w,8,12,5,5.0000000107741,1.0774099834520712e-08,True,5,0.0015548570081591606,solved,1.8079497292239193e-09
G?BD|{,8,13,5,5.000000002568519,2.5685187310386937e-09,True,5,0.0012707349960692227,solved,2.3978438525132514e-10
G?BD~g,8,12,5,5.000000008043324,8.0433242288791e-09,True,5,0.001367988996207714,solved,9.11560399558766e-10
G?BD~k,8,13,5,5.000000002971673,2.971672685703197e-09,True,5,0.0010981130180880427,solved,1.2869952250476267e-10
G?BD~o,8,12,5,4.999999982063293,-1.7936707230603588e-08,False,5,0.0010504040110390633,solved,1.2710861378617249e-09
G?BD~s,8,13,5,5.000000001642569,1.6425687476839812e-09,True,5,0.0011304049985483289,solved,1.207610933898749e-10
G?BD~w,8,13,5,5.00000000399236,3.9923602201952235e-09,True,5,0.0010131220042239875,solved,2.974619168049377e-10
G?BD~{,8,14,5,4.999999996549496,-3.45050388261825e-09,True,5,0.0008345210226252675,solved,1.3971975905953811e-10
G?BEDo,8,8,5,5.000000002655026,2.655026420939066e-09,True,5,0.0021584930073004216,solved,1.2509036517303196e-09
G?BEDw,8,9,5,5.000000012583085,1.2583084796347066e-08,True,5,0.0010679349943529814,solved,8.535656588699669e-10
G?BEFo,8,9,5,4.999999998062293,-1.937706883836654e-09,True,5,0.001992117991903797,solved,4.5398268310032156e-09
G?BEFw,8,10,5,4.999999962427751,-3.757224931177916e-08,True,5,0.001576300011947751,solved,1.6461526524593382e-10
G?BEF{,8,11,5,5.000000003803842,3.803841686078613e-09,True,5,0.0008972369832918048,solved,1.8522109347452047e-10
G?BEH{,8,10,5,5.000000012171167,1.2171167185215381e-08,True,5,0.0013917970063630491,solved,1.1914501145171886e-09
G?BELo,8,9,5,5.000000011547288,1.1547287570579101e-08,True,5,0.0013858389866072685,solved,4.6195716178176057e-10
G?BELw,8,10,5,4.999999978560217,-2.1439783282062308e-08,True,5,0.00101618398912251,solved,3.2644739235075735e-10
G?BEL{,8,11,5,4.999999995992867,-4.007133291850096e-09,True,5,0.001291543012484908,solved,4.326539126964235e-13
G?BENo,8,10,5,4.99999999883514,-1.1648602082914294e-09,True,5,0.001337676018010825,solved,7.479900828607336e-10
G?BENw,8,11,5,5.000000008957435,8.95743479389921e-09,True,5,0.0014505419821944088,solved,6.864176779791942e-10
G?BEN{,8,12,5,4.999999987940985,-1.2059015119803007e-08,True,5,0.0010659790132194757,solved,6.158407117595743e-13
G?BF?w,8,8,5,4.999999990408206,-9.591794025709532e-09,True,5,0.0015443929878529161,solved,4.1877612488860905e-13
G?BF@w,8,9,5,5.000000020343442,2.0343441597958645e-08,False,5,0.0015057810232974589,solved,1.1687248111194163e-09
G?BF@{,8,10,5,5.000000016083839,1.608383914941669e-08,True,5,0.0014145959867164493,solved,8.943367540120318e-10
G?BFCw,8,9,5,5.0000000085528225,8.55282245026956e-09,True,5,0.001300572999753058,solved,5.03462279216277e-10
G?BFC{,8,10,5,4.999999999566312,-4.3368775237695445e-10,True,5,0.0012548629892989993,solved,7.514249173949548e-10
G?BFDo,8,9,5,5.000000002839312,2.839311896707386e-09,True,5,0.0012285420089028776,solved,2.0614103743977592e-10
G?BFDs,8,10,5,5.000000001141464,1.1414638123596887e-09,True,5,0.0012072030222043395,solved,2.4238308826329693e-10
G?BFDw,8,10,5,5.0000000017362805,1.7362804527465414e-09,False,5,0.0012043979950249195,solved,3.186196532952821e-10
G?BFD{,8,11,5,5.00000001334378,1.3343780302932373e-08,True,5,0.0012602590140886605,solved,4.81220306986925e-10
G?BFEo,8,9,5,4.9999999980016,-1.9983996679684424e-09,True,5,0.0015421930002048612,solved,1.4344291414634189e-10
G?BFEs,8,10,5,5.000000016586344,1.658634385393043e-08,True,5,0.00119277901831083,solved,1.0938238608971534e-09
G?BFEw,8,10,5,5.000000003138423,3.1384228549313775e-09,True,5,0.0022335870016831905,solved,2.1368255267395443e-10
G?BFE{,8,11,5,4.999999957723717,-4.227628291886276e-08,True,5,0.0020278010051697493,solved,1.8595928860788721e-09
G?BFFo,8,10,5,5.000000002700088,2.700088153062552e-09,True,5,0.002358561003347859,solved,2.436451931614168e-10
G?BFFs,8,11,5,5.000000016594361,1.6594361440525063e-08,True,5,0.0019999830110464245,solved,7.531722035117914e-10
G?BFFw,8,11,5,4.999999934566768,-6.543323216590125e-08,True,5,0.001852159999543801,solved,1.7001551774787954e-09
G?BFF{,8,12,5,5.000000042390275,4.2390275289960755e-08,True,5,0.0016254820220638067,solved,3.1306968231543803e-09
G?BFLw,8,11,5,5.000000011172663,1.1172662794933785e-08,True,5,0.0020141499990131706,solved,8.627796194972907e-10
G?BFL{,8,12,5,4.999999997546863,-2.4531372488922898e-09,True,5,0.0019262249988969415,solved,2.836477541731094e-10
G?BFMo,8,10,5,4.9999999987078025,-1.2921974601454167e-09,True,5,0.002266704017529264,solved,3.277859158365106e-10
G?BFMs,8,11,5,5.000000002885002,2.8850015709736e-09,True,5,0.0022696470259688795,solved,3.2104045268444547e-10
G?BFMw,8,11,5,5.000000000636772,6.367724125766472e-10,True,5,0.0021990810055285692,solved,6.930666945657514e-10
G?BFM{,8,12,5,5.0000000031066385,3.106638502003989e-09,True,5,0.002289426978677511,solved,9.18863157117195e-10
G?BFNo,8,11,5,5.000000003836913,3.836913009536147e-09,True,5,0.002223988005425781,solved,5.916668775789775e-10
G?BFNs,8,12,5,5.000000009654972,9.654971933059642e-09,True,5,0.0021278560161590576,solved,1.1705540908218458e-09
G?BFNw,8,12,5,5.000000022415224,2.241522434331955e-08,True,5,0.0023690089874435216,solved,1.7954741980710823e-09
G?BFN{,8,13,5,5.0000000052710645,5.271064473788556e-09,True,5,0.0014910140016581863,solved,1.2632762588494572e-09
G?BFdw,8,11,5,5.000000010615649,1.061564880444621e-08,False,5,0.0019974620081484318,solved,7.146372132869243e-10
G?BFd{,8,12,5,5.000000001581441,1.5814407561265398e-09,True,5,0.002074791002087295,solved,2.2072078117312137e-10
G?BFfO,8,10,5,4.999999993819465,-6.180535194744152e-09,True,5,0.002051943010883406,solved,1.0754669798117006e-10
G?BFfS,8,11,5,5.0000000369847175,3.698471751079069e-08,True,5,0.001947066019056365,solved,2.1210115079405343e-09
G?BFfW,8,11,5,5.000000000428257,4.282574295189079e-10,True,5,0.0020276959985494614,solved,3.858522482721411e-10
G?BFf[,8,12,5,4.9999999909947626,-9.005237444625891e-09,True,5,0.0020721820183098316,solved,3.282929483816588e-13
G?BFfo,8,11,5,5.000000002075171,2.075171146032062e-09,True,5,0.0025556769978720695,solved,2.335618027461708e-10
G?BFfs,8,12,5,4.999999996844641,-3.1553586410382195e-09,True,5,0.002220661990577355,solved,3.9249400572975353e-10
G?BFfw,8,12,5,5.000000010087656,1.0087656043822335e-08,True,5,0.0022619980154559016,solved,5.762224740414237e-10
G?BFf{,8,13,5,5.000000003427512,3.4275116078674728e-09,True,5,0.0016644950082991272,solved,2.4976488341958636e-10
G?BFnW,8,12,5,5.000000001382704,1.3827037292912792e-09,True,5,0.002092398004606366,solved,6.56741628911373e-10
G?BFn[,8,13,5,4.999999982163086,-1.783691416790134e-08,True,5,0.0017300010076723993,solved,1.825983808600995e-12
G?BFno,8,12,5,4.999999995315461,-4.684538978949604e-09,True,5,0.002280233980854973,solved,3.6203837744132966e-10
G?BFns,8,13,5,5.00000002394084,2.394084042123268e-08,True,5,0.0023592269863002002,solved,9.085383141811009e-10
G?BFnw,8,13,5,4.999999997289773,-2.710226709723429e-09,True,5,0.0020917430229019374,solved,1.5998313784848506e-13
G?BFn{,8,14,5,4.999999997163106,-2.8368942750489623e-09,True,5,0.001681187015492469,solved,1.333377852574813e-13
G?BFvo,8,12,5,5.000000004007845,4.0078447227642755e-09,True,5,0.002575933001935482,solved,5.539858020949689e-10
G?BFvs,8,13,5,5.0000000294484686,2.9448468552573104e-08,True,5,0.0016646389849483967,solved,2.826696890860787e-09
G?BFvw,8,13,5,5.0000000035783625,3.578362495204601e-09,True,5,0.001968115015188232,solved,1.5672558651335898e-09
G?BFv{,8,14,5,5.00000000692318,6.923180251305894e-09,True,5,0.0016720150015316904,solved,4.195591725961968e-10
G?BF~w,8,14,5,5.000000001043702,1.043702013703296e-09,True,5,0.0013343429891392589,solved,3.624843660673291e-11
G?BF~{,8,15,5,5.000000005549599,5.549599002563355e-09,True,5,0.0012094120029360056,solved,4.103719740707561e-10
G?Bcqk,8,10,5,4.999999984276415,-1.5723585100602122e-08,True,5,0.0019754069799091667,solved,1.5020207300153743e-12
G?Bcqw,8,10,5,4.999999948151199,-5.184880080832954e-08,False,5,0.0019984889950137585,solved,5.084821452783217e-12
G?BcrK,8,10,5,5.000000005044461,5.044460849035204e-09,True,5,0.002230774989584461,solved,3.969132014023508e-10
G?Bcr_,8,9,5,4.999999973469991,-2.65300093005294e-08,True,5,0.0020325489749666303,solved,5.605747807262497e-10
G?Bcrg,8,10,5,4.9999999959569035,-4.0430965242421735e-09,False,5,0.0023060370003804564,solved,1.6655033616924275e-10
G?Bcrk,8,11,5,4.99999995617181,-4.382818996617743e-08,True,5,0.0012753939954563975,solved,2.060447989261596e-10
G?Bcro,8,10,5,4.999999997266908,-2.733091974960189e-09,True,5,0.0016032870044000447,solved,1.5183916474130823e-10
G?Bcrw,8,11,5,4.999999997065955,-2.9340450069526014e-09,False,5,0.0015897649864200503,solved,1.2456908320150116e-10
G?Bcr{,8,12,5,4.999999984376994,-1.562300599999844e-08,True,5,0.0013287320034578443,solved,3.4043302912659833e-10
G?Bcsw,8,10,5,4.999999988419038,-1.1580961967183612e-08,True,5,0.0015175440057646483,solved,6.122313555714393e-10
G?BcuK,8,10,5,4.999999993799758,-6.200242097520459e-09,True,5,0.001262642996152863,solved,3.82603225482922e-10
G?Bcug,8,10,5,5.000000007686928,7.68692842711971e-09,True,5,0.0014050400059204549,solved,5.481660099243363e-10
G?Bcuk,8,11,5,5.0000000048340025,4.834002531595161e-09,True,5,0.0013563489774242043,solved,8.467220461119278e-10
G?Bcuw,8,11,5,5.000000003074115,3.0741151846314096e-09,True,5,0.001411440985975787,solved,2.1944186116211833e-10
G?BcvG,8,10,5,5.000000001393698,1.3936976017703273e-09,True,5,0.0014994380180723965,solved,1.1401461337542644e-10
G?BcvK,8,11,5,4.9999999511700475,-4.882995252586397e-08,True,5,0.001443832996301353,solved,4.759481801280799e-10
G?Bcv_,8,10,5,4.9999999687511005,-3.1248899468039326e-08,True,5,0.0012599029869306833,solved,2.378763161522145e-10
G?Bcvg,8,11,5,5.000000008392904,8.392904149445712e-09,True,5,0.0014094749931246042,solved,6.742989275139897e-10
G?Bcvk,8,12,5,5.000000026667898,2.6667898112009425e-08,True,5,0.0011995699896942824,solved,2.108730070062597e-09
G?Bcvo,8,11,5,4.99999997438046,-2.561954026703006e-08,True,5,0.0014209079963620752,solved,2.7753355169579663e-12
G?Bcvw,8,12,5,5.0000000099468185,9.946818479988906e-09,True,5,0.0013898980105295777,solved,6.962543512624821e-10
G?Bcv{,8,13,5,4.999999997543033,-2.4569670742380367e-09,True,5,0.0010566549899522215,solved,8.384295319518977e-11
G?Bczk,8,12,5,4.999999992233448,-7.766551846088987e-09,True,5,0.0013844800123479217,solved,2.7639922732267095e-10
